filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
"bagm E2,bagm and omar(ub)012007.wav", 0.3747076988220215, 0.053532879799604416, 3717.5723813819345, 1740.7469109103554, 5286.579327543905, 0.327297746642562, -241.13014221191406, -17.988292694091797, -97.58492279052734, 38.596527099609375, -2.280863046646118, 28.263980865478516, -37.78091812133789, 3.6415603160858154, 13.884876251220703, 45.316280364990234, 21.074344635009766, 8.774042129516602, -14.739129066467285, -2.5668492317199707, 0.8619036078453064, 7.460695743560791, 2.6957080364227295, -5.778489589691162, -9.519076347351074, -5.951401233673096, bagm rep and soundfiles,
"bagm E4,miyp etc 013107partial scan.wav", 0.34202662110328674, 0.03671037033200264, 4054.3824755394303, 1483.5877999511108, 5233.629855303697, 0.36115275638204225, -359.6095275878906, -55.78285598754883, -92.416259765625, 53.71880340576172, -11.734188079833984, 24.85789680480957, -29.91811752319336, 0.6440705060958862, 10.771980285644531, 45.06441116333008, 16.838794708251953, 7.556561470031738, -16.287555694580078, -2.252868175506592, 2.157917022705078, 6.345428466796875, 3.280235767364502, -7.119746685028076, -3.4252636432647705, -8.246112823486328, bagm rep and soundfiles,
"bagm F,021207 hmhy miyp bagm woodpile scanned.wav", 0.27721089124679565, 0.04060066491365433, 4298.721575152648, 1748.2985981076022, 5761.249124778891, 0.38785653744103776, -353.1839599609375, -50.42799758911133, -91.84205627441406, 45.98645782470703, -4.112115383148193, 22.99372100830078, -32.34918975830078, 3.573730707168579, 8.807859420776367, 51.43010711669922, 7.462146282196045, 13.570074081420898, -21.28595542907715, 3.851294994354248, -1.7894786596298218, 7.298323154449463, 3.1016428470611572, -7.306669235229492, -6.498307704925537, -6.4638495445251465, bagm rep and soundfiles,
"bagm F2,021207 hmhy miyp bagm woodpile scanned.wav", 0.22911612689495087, 0.06386192888021469, 4694.181290233204, 1528.83655503146, 5841.015930175781, 0.4301513671875, -361.26678466796875, -61.23699951171875, -76.54175567626953, 43.71226501464844, -8.139852523803711, 23.038022994995117, -30.685302734375, 7.800715446472168, 1.8684285879135132, 45.491943359375, 1.929687261581421, 6.033259391784668, -13.0210599899292, 2.253309965133667, -3.9350991249084473, 10.76099681854248, -1.7028172016143799, -4.575836181640625, -4.032348155975342, -4.897374153137207, bagm rep and soundfiles,
"bagm F3,021207 hmhy miyp bagm woodpile scanned.wav", 0.31531670689582825, 0.04753991961479187, 3561.163428169465, 1824.608130523494, 5275.634765625, 0.3380140984195402, -264.6437072753906, -11.803600311279297, -98.78858947753906, 36.38962936401367, 1.138209342956543, 20.804027557373047, -26.57343101501465, -4.102997303009033, 12.893348693847656, 49.48391342163086, 15.556407928466797, 13.855871200561523, -14.104737281799316, -1.932600736618042, -1.3458263874053955, 9.833292961120605, -0.21243494749069214, -2.700887680053711, -10.343779563903809, -6.586531162261963, bagm rep and soundfiles,
"bagm F4,021207 hmhy miyp bagm woodpile scanned.wav", 0.3441644310951233, 0.061793211847543716, 3688.860997107018, 1831.0557738545888, 5519.483741554054, 0.31419358811936937, -257.0481872558594, -13.525534629821777, -95.7553482055664, 33.86903381347656, 0.7738777995109558, 24.71959114074707, -31.32361602783203, -0.34005308151245117, 11.965777397155762, 48.36833953857422, 16.07217788696289, 6.520506858825684, -12.1336669921875, -3.0463664531707764, -0.25712963938713074, 8.739945411682129, 1.1110100746154785, -5.561489582061768, -6.81968879699707, -4.720048904418945, bagm rep and soundfiles,
"bagm F5,021207 hmhy miyp bagm woodpile scanned.wav", 0.22978167235851288, 0.05224153771996498, 4465.744978057824, 1533.7009329812477, 5735.075017755682, 0.4004705255681818, -411.75482177734375, -77.88629150390625, -86.14714050292969, 56.73634719848633, -8.104331970214844, 19.088083267211914, -28.004671096801758, -0.18561573326587677, 6.393993377685547, 39.29693603515625, 2.4922754764556885, 6.9669599533081055, -15.687285423278809, -1.607611894607544, 1.445923089981079, 5.346170902252197, 2.7387852668762207, -5.736769199371338, 2.756932020187378, -2.177741527557373, bagm rep and soundfiles,
"bagm F6,021207 hmhy miyp bagm woodpile scanned.wav", 0.2271420955657959, 0.06895078718662262, 4613.352814827879, 1417.2818999811718, 5770.108228211009, 0.4264666356077982, -417.4216613769531, -76.7276611328125, -74.07223510742188, 55.25534439086914, -8.126168251037598, 16.747568130493164, -20.78527069091797, -6.689960956573486, 3.4445738792419434, 27.255035400390625, -3.101224899291992, 0.8276865482330322, -12.42831802368164, 1.3929017782211304, 2.372116804122925, 0.7964203953742981, 3.240255832672119, -4.455560684204102, 2.9791038036346436, 0.6899482011795044, bagm rep and soundfiles,
"bagm F7,021207 hmhy miyp bagm woodpile scanned.wav", 0.2491370588541031, 0.06595327705144882, 4571.496862495909, 1462.0455613229985, 5844.2010498046875, 0.40556233723958335, -436.1755065917969, -76.393798828125, -76.9443359375, 52.89545822143555, -7.7117228507995605, 18.312650680541992, -22.982072830200195, -6.04241943359375, 4.210402488708496, 34.81581497192383, -3.5364434719085693, 3.1203317642211914, -13.861089706420898, -0.6788214445114136, 2.1859216690063477, 3.190281629562378, 2.747730016708374, -4.5514397621154785, 2.9772117137908936, -1.3190947771072388, bagm rep and soundfiles,
"bagm G,021207 hmhy miyp bagm woodpile scanned.wav", 0.3828803300857544, 0.040665652602910995, 4409.599465446173, 1763.936001781646, 6164.448361280488, 0.3945828569613821, -351.2510070800781, -78.97077941894531, -93.8990707397461, 62.665061950683594, -11.066447257995605, 22.416484832763672, -35.035030364990234, 12.586671829223633, 1.7437126636505127, 49.81380081176758, 2.368165969848633, 5.4261298179626465, -20.328065872192383, 4.1204447746276855, 0.6498525142669678, 8.697202682495117, -3.362239122390747, -2.1861560344696045, -7.7868523597717285, -5.941713809967041, bagm rep and soundfiles,
"bagm G2,021207 hmhy miyp bagm woodpile scanned.wav", 0.34699079394340515, 0.03994804620742798, 4563.652884000699, 1667.7814765184683, 6061.004022720756, 0.4090990538990826, -358.6786804199219, -80.06632232666016, -93.11666870117188, 63.034000396728516, -13.832365989685059, 26.32303237915039, -38.705867767333984, 12.863409042358398, 5.644416809082031, 48.84281921386719, 6.247018337249756, 12.14600658416748, -20.038137435913086, -1.2149583101272583, 2.93898344039917, 9.24582290649414, -1.2795931100845337, -4.543815612792969, -8.315348625183105, -6.737616062164307, bagm rep and soundfiles,
"bagm H,021207 hmhy miyp bagm woodpile scanned.wav", 0.3372461497783661, 0.03969758376479149, 4317.576009898089, 1717.4119339456092, 6002.4700927734375, 0.38449300130208336, -355.6948547363281, -74.22042846679688, -89.1111068725586, 56.438209533691406, -11.1295747756958, 25.175806045532227, -35.39238357543945, 7.489237308502197, 5.121841907501221, 45.94149398803711, 6.677344799041748, 7.124533176422119, -14.076709747314453, -2.5822834968566895, 0.6301562190055847, 10.49596118927002, -4.115540027618408, -1.0109368562698364, -5.440801620483398, -9.934550285339355, bagm rep and soundfiles,
"bagm H2,021207 hmhy miyp bagm woodpile scanned.wav", 0.4290473759174347, 0.0468338318169117, 3771.386486999536, 1806.8896113794146, 5660.8524362664475, 0.33031455592105263, -243.78976440429688, -44.9360237121582, -108.37283325195312, 56.845943450927734, -0.4667496383190155, 16.96528434753418, -37.70867919921875, 14.80443286895752, 4.755671977996826, 49.31539535522461, 12.61552619934082, 11.675108909606934, -19.54085922241211, 1.1775935888290405, -2.990125894546509, 10.884374618530273, 1.2791463136672974, -4.764206886291504, -12.501701354980469, -4.993564128875732, bagm rep and soundfiles,
"bagm I2,021207 hmhy miyp bagm woodpile scanned.wav", 0.29890865087509155, 0.017927829176187515, 3930.5244324107002, 1632.3541552446325, 5349.955675439927, 0.3593228534587379, -399.97607421875, -35.11210250854492, -99.77297973632812, 49.9166145324707, -7.951779365539551, 28.94362449645996, -35.76400375366211, 0.29282116889953613, 18.057270050048828, 41.850589752197266, 11.591436386108398, 8.937053680419922, -22.21266746520996, 7.494418144226074, -5.75140905380249, 10.195374488830566, 3.8949975967407227, -8.851422309875488, -8.601231575012207, -3.6767969131469727, bagm rep and soundfiles,
"bagm I3,021207 hmhy miyp bagm woodpile scanned.wav", 0.3146730363368988, 0.026524746790528297, 4119.50211733633, 1792.9744137627533, 5807.360121783088, 0.368484112394958, -347.842529296875, -52.082794189453125, -96.8172378540039, 51.0586051940918, -3.782071590423584, 25.259414672851562, -41.52658462524414, 12.203909873962402, 10.491883277893066, 43.007511138916016, 9.592080116271973, 11.693069458007812, -21.244401931762695, 0.9599941968917847, 3.634206771850586, 5.040804862976074, 1.2047905921936035, -4.750838756561279, -9.324725151062012, -2.4740307331085205, bagm rep and soundfiles,
"bagm I4,021207 hmhy miyp bagm woodpile scanned.wav", 0.28622257709503174, 0.01869209297001362, 3644.515093873721, 1794.982986751732, 5293.035333806818, 0.3067343355429293, -375.47320556640625, -25.93072509765625, -94.48375701904297, 35.11857986450195, 5.0825934410095215, 21.405811309814453, -30.541595458984375, -3.225658893585205, 21.654333114624023, 48.90579605102539, 25.66118049621582, 18.779874801635742, -14.238936424255371, 1.8141385316848755, -6.20734977722168, 12.363550186157227, 12.856817245483398, -9.602300643920898, -17.16839027404785, -13.923917770385742, bagm rep and soundfiles,
"bagm I5,021207 hmhy miyp bagm woodpile scanned.wav", 0.304573118686676, 0.02712811529636383, 4037.864373532412, 1825.1602635944666, 5705.4375, 0.35870703125, -365.26849365234375, -34.533363342285156, -90.4856185913086, 35.343563079833984, 2.514094829559326, 29.214712142944336, -43.72920227050781, 8.625853538513184, 18.13742446899414, 40.05849838256836, 23.184614181518555, 16.44817543029785, -18.971263885498047, -2.4860293865203857, 5.179744720458984, 5.822600364685059, 5.025839328765869, -3.61633038520813, -13.222110748291016, -11.120421409606934, bagm rep and soundfiles,
"bagm J,mbcg and mcag CS 03282007.wav", 0.28646403551101685, 0.04318039491772652, 4070.1601397130003, 1526.9889325148533, 5453.501512825144, 0.3701312996748555, -339.0627136230469, -56.05521774291992, -99.56157684326172, 59.8867301940918, -15.341985702514648, 26.843978881835938, -32.93629837036133, 3.1953911781311035, 11.38984489440918, 48.2526741027832, 16.467872619628906, 13.426884651184082, -12.796710968017578, -6.597869396209717, 0.437820702791214, 12.105356216430664, -1.7526873350143433, -5.750213146209717, -3.1542701721191406, -10.01949691772461, bagm rep and soundfiles,
"bagm J2,mbcg and mcag CS 03282007.wav", 0.27903667092323303, 0.047456804662942886, 4236.740910019981, 1562.8618044526393, 5739.482458313899, 0.3734549906716418, -361.4869079589844, -81.92831420898438, -92.16686248779297, 64.18531036376953, -14.712032318115234, 24.36321449279785, -33.2878303527832, 6.071197032928467, 6.919167518615723, 46.01496124267578, 6.925365924835205, 5.802149295806885, -14.149028778076172, -1.3482829332351685, -1.8387457132339478, 13.787677764892578, -3.4545419216156006, -5.391234874725342, -3.5877819061279297, -6.393882751464844, bagm rep and soundfiles,
"bagm J3,mbcg and mcag CS 03282007.wav", 0.24586322903633118, 0.04983820021152496, 4280.031239840097, 1367.3325082344118, 5446.928967927632, 0.38048123237781956, -396.5517883300781, -89.27978515625, -94.72128295898438, 72.90827941894531, -21.50075912475586, 28.003433227539062, -35.152313232421875, 4.84318733215332, 11.106341361999512, 45.842567443847656, 8.780088424682617, 5.087146282196045, -12.859827995300293, -4.350202560424805, -0.6963029503822327, 14.027679443359375, -2.630476951599121, -6.12019157409668, -1.5732550621032715, -7.061190128326416, bagm rep and soundfiles,
"bgmr A,bgmr-070502.wav", 0.34879547357559204, 0.05450154468417168, 3791.8583264260137, 1427.53782186051, 5121.38983543883, 0.31806848404255317, -354.1224365234375, -66.59186553955078, -114.10664367675781, 74.45410919189453, -9.248773574829102, 17.52208709716797, -37.86135482788086, 15.66883659362793, 8.519761085510254, 36.199920654296875, 21.001493453979492, 0.9856148362159729, -16.73489761352539, 1.7314636707305908, 0.6622406244277954, 6.837061405181885, 0.400934100151062, -2.5508809089660645, -12.486980438232422, -3.1763055324554443, bgmr rep and soundfiles,
"bgmr A2,bgmr-070502.wav", 0.33394530415534973, 0.07179281115531921, 3804.8511228935477, 1416.2048775547416, 5112.051883820564, 0.32194666708669356, -327.67169189453125, -66.18901062011719, -114.77029418945312, 73.71075439453125, -8.654603004455566, 15.965250968933105, -35.660186767578125, 15.647934913635254, 5.985429763793945, 40.585018157958984, 18.88754653930664, 1.1964019536972046, -14.738213539123535, 0.08666025102138519, 0.02923567034304142, 7.827888011932373, 0.8308588266372681, -5.127562999725342, -9.235276222229004, -1.3894853591918945, bgmr rep and soundfiles,
"bgmr A3,bgmr-070502.wav", 0.565977156162262, 0.14000818133354187, 2389.721150314729, 2156.7543307481815, 4442.284087020986, 0.13974110401459855, -129.14971923828125, 109.19419860839844, -1.7538878917694092, 33.47820281982422, -17.62551498413086, 28.38763427734375, 0.13868863880634308, 10.903594970703125, 5.058976173400879, 13.075384140014648, -0.5648620128631592, 12.18017578125, -1.3548492193222046, 6.362579822540283, 5.263628005981445, 3.944908857345581, 3.644627809524536, 6.536672115325928, 3.4756436347961426, 4.391952037811279, bgmr rep and soundfiles,
"bgmr A4,bgmr-070502.wav", 0.3008730113506317, 0.05304538458585739, 3977.2633827743457, 1314.9702757894433, 5043.700799141221, 0.33650405534351147, -411.0342102050781, -85.61964416503906, -101.4984359741211, 74.18961334228516, -6.7487053871154785, 12.133443832397461, -34.37272262573242, 14.053642272949219, 4.805361270904541, 34.033695220947266, 15.254498481750488, -0.8408687710762024, -15.498885154724121, 0.9010721445083618, -0.33085107803344727, 5.803842067718506, 4.265614986419678, -4.595427513122559, -8.589648246765137, 1.1448760032653809, bgmr rep and soundfiles,
"bgmr A5,bgmr-070502.wav", 0.2887994945049286, 0.08954226970672607, 4008.8908483759506, 1256.178700419039, 5169.241166548295, 0.34225408380681815, -389.31707763671875, -79.25206756591797, -89.45930480957031, 67.70659637451172, -8.791484832763672, 10.92312240600586, -24.281906127929688, 5.370677947998047, -1.4151970148086548, 28.124305725097656, 17.906841278076172, -8.376568794250488, -9.906824111938477, -2.5538246631622314, 0.39923059940338135, 4.393173694610596, 6.885051250457764, -6.098448753356934, -1.6694004535675049, 8.219592094421387, bgmr rep and soundfiles,
"bgmr B,bgmr-070502.wav", 0.5779030323028564, 0.13990512490272522, 2394.8895046899406, 2151.3058884471725, 4409.441731770833, 0.1411205150462963, -129.41404724121094, 109.37493896484375, -1.503316044807434, 34.35036849975586, -17.51325225830078, 28.41749382019043, 0.139210507273674, 10.457618713378906, 5.047297477722168, 13.328596115112305, -0.6118304133415222, 12.28243350982666, -1.8018344640731812, 5.9264817237854, 5.252984523773193, 3.80013108253479, 3.7890377044677734, 6.460793495178223, 3.610410690307617, 4.095427513122559, bgmr rep and soundfiles,
"bgmr B10,bgmr-070502.wav", 0.30134230852127075, 0.0491035021841526, 4830.999256855539, 1454.1149708209875, 6083.035438939145, 0.43576959978070173, -443.9004821777344, -107.73096466064453, -78.63433074951172, 68.1530990600586, -23.10562515258789, 31.292619705200195, -36.40789031982422, 4.399243354797363, 5.85281229019165, 38.523616790771484, -3.2301650047302246, 8.048428535461426, -21.900484085083008, -0.33976390957832336, 7.966314792633057, -1.0956710577011108, 5.28074312210083, -6.3521318435668945, 2.0453338623046875, -5.322537422180176, bgmr rep and soundfiles,
"bgmr B11,bgmr-070502.wav", 0.4405197203159332, 0.06170530989766121, 2702.3789498936753, 2227.6245150237073, 4817.747832507622, 0.20223180259146342, -240.89736938476562, 104.24604797363281, 20.79239845275879, 52.56827926635742, -19.20989227294922, 27.599163055419922, -1.3931665420532227, 14.412379264831543, -1.3489632606506348, 8.915426254272461, 0.8672504425048828, 11.851702690124512, -2.688565254211426, 4.3277435302734375, 7.845997333526611, -4.158680438995361, 4.061667442321777, -1.4976691007614136, 1.6616359949111938, -0.7624730467796326, bgmr rep and soundfiles,
